Date/Time,Electricity Demand for the Branch (kw),Solar System Output (kWh),DOW,15min_interval
5/4/2013 17:00,4.8,2.417,7,69
5/4/2013 17:15,6.4,1.023,7,70
5/4/2013 17:30,9.6,0.839,7,71
5/4/2013 17:45,11.2,0.522,7,72
5/4/2013 18:00,12.8,0.258,7,73
5/4/2013 18:15,12.8,0.151,7,74
5/4/2013 18:30,9.6,0.035,7,75
5/4/2013 18:45,11.2,0.012,7,76
5/4/2013 19:00,9.6,0,7,77
5/4/2013 19:15,9.6,0,7,78
5/4/2013 19:30,9.6,0,7,79
5/4/2013 19:45,9.6,0,7,80
5/4/2013 20:00,9.6,0,7,81
5/4/2013 20:15,9.6,0,7,82
5/4/2013 20:30,9.6,0,7,83
5/4/2013 20:45,9.6,0,7,84
5/4/2013 21:00,9.6,0,7,85
5/4/2013 21:15,9.6,0,7,86
5/4/2013 21:30,8,0,7,87
5/4/2013 21:45,9.6,0,7,88
5/4/2013 22:00,9.6,0,7,89
5/4/2013 22:15,9.6,0,7,90
5/4/2013 22:30,9.6,0,7,91
5/4/2013 22:45,9.6,0,7,92
5/4/2013 23:00,9.6,0,7,93
5/4/2013 23:15,9.6,0,7,94
5/4/2013 23:30,9.6,0,7,95
5/4/2013 23:45,9.6,0,7,96
5/5/2013 0:00,9.6,0,1,1
5/5/2013 0:15,9.6,0,1,2
5/5/2013 0:30,9.6,0,1,3
5/5/2013 0:45,9.6,0,1,4
5/5/2013 1:00,9.6,0,1,5
5/5/2013 1:15,9.6,0,1,6
5/5/2013 1:30,9.6,0,1,7
5/5/2013 1:45,9.6,0,1,8
5/5/2013 2:00,9.6,0,1,9
5/5/2013 2:15,9.6,0,1,10
5/5/2013 2:30,11.2,0,1,11
5/5/2013 2:45,8,0,1,12
5/5/2013 3:00,9.6,0,1,13
5/5/2013 3:15,9.6,0,1,14
5/5/2013 3:30,9.6,0,1,15
5/5/2013 3:45,9.6,0,1,16
5/5/2013 4:00,9.6,0,1,17
5/5/2013 4:15,9.6,0,1,18
5/5/2013 4:30,9.6,0,1,19
5/5/2013 4:45,9.6,0,1,20
5/5/2013 5:00,9.6,0.003,1,21
5/5/2013 5:15,9.6,0.125,1,22
5/5/2013 5:30,9.6,0.276,1,23
5/5/2013 5:45,9.6,0.193,1,24
5/5/2013 6:00,9.6,0.22,1,25
5/5/2013 6:15,9.6,0.287,1,26
5/5/2013 6:30,9.6,0.306,1,27
5/5/2013 6:45,9.6,0.755,1,28
5/5/2013 7:00,8,1.131,1,29
5/5/2013 7:15,3.2,1.091,1,30
5/5/2013 7:30,4.8,2.57,1,31
5/5/2013 7:45,4.8,3.653,1,32
5/5/2013 8:00,4.8,5.265,1,33
5/5/2013 8:15,3.2,4.878,1,34
5/5/2013 8:30,4.8,3.652,1,35
5/5/2013 8:45,4.8,1.629,1,36
5/5/2013 9:00,4.8,2.345,1,37
5/5/2013 9:15,3.2,2.339,1,38
5/5/2013 9:30,4.8,3.112,1,39
5/5/2013 9:45,4.8,3.109,1,40
5/5/2013 10:00,4.8,7.376,1,41
5/5/2013 10:15,4.8,8.235,1,42
5/5/2013 10:30,4.8,6.564,1,43
5/5/2013 10:45,4.8,5.999,1,44
5/5/2013 11:00,4.8,4.666,1,45
5/5/2013 11:15,3.2,3.717,1,46
5/5/2013 11:30,4.8,4.407,1,47
5/5/2013 11:45,4.8,4.307,1,48
5/5/2013 12:00,4.8,5.247,1,49
5/5/2013 12:15,3.2,7.858,1,50
5/5/2013 12:30,4.8,5.029,1,51
5/5/2013 12:45,4.8,6.865,1,52
5/5/2013 13:00,4.8,12.088,1,53
5/5/2013 13:15,4.8,7.72,1,54
5/5/2013 13:30,3.2,6.594,1,55
5/5/2013 13:45,4.8,6.656,1,56
5/5/2013 14:00,4.8,2.858,1,57
5/5/2013 14:15,4.8,4.473,1,58
5/5/2013 14:30,3.2,5.077,1,59
5/5/2013 14:45,4.8,4.199,1,60
5/5/2013 15:00,4.8,3.426,1,61
5/5/2013 15:15,4.8,2.835,1,62
5/5/2013 15:30,4.8,3.012,1,63
5/5/2013 15:45,3.2,2.612,1,64
5/5/2013 16:00,4.8,2.138,1,65
5/5/2013 16:15,4.8,1.673,1,66
5/5/2013 16:30,4.8,3.001,1,67
5/5/2013 16:45,4.8,2.328,1,68
5/5/2013 17:00,3.2,1.122,1,69
5/5/2013 17:15,4.8,1.221,1,70
5/5/2013 17:30,6.4,0.619,1,71
5/5/2013 17:45,6.4,0.522,1,72
5/5/2013 18:00,9.6,0.411,1,73
5/5/2013 18:15,9.6,0.199,1,74
5/5/2013 18:30,9.6,0.055,1,75
5/5/2013 18:45,11.2,0.006,1,76
5/5/2013 19:00,9.6,0,1,77
5/5/2013 19:15,9.6,0,1,78
5/5/2013 19:30,9.6,0,1,79
5/5/2013 19:45,9.6,0,1,80
5/5/2013 20:00,9.6,0,1,81
5/5/2013 20:15,9.6,0,1,82
5/5/2013 20:30,9.6,0,1,83
5/5/2013 20:45,9.6,0,1,84
5/5/2013 21:00,9.6,0,1,85
5/5/2013 21:15,9.6,0,1,86
5/5/2013 21:30,9.6,0,1,87
5/5/2013 21:45,9.6,0,1,88
5/5/2013 22:00,9.6,0,1,89
5/5/2013 22:15,9.6,0,1,90
5/5/2013 22:30,9.6,0,1,91
5/5/2013 22:45,9.6,0,1,92
5/5/2013 23:00,9.6,0,1,93
5/5/2013 23:15,9.6,0,1,94
5/5/2013 23:30,9.6,0,1,95
5/5/2013 23:45,9.6,0,1,96
5/6/2013 0:00,9.6,0,2,1
5/6/2013 0:15,9.6,0,2,2
5/6/2013 0:30,9.6,0,2,3
5/6/2013 0:45,8,0,2,4
5/6/2013 1:00,9.6,0.006,2,5
5/6/2013 1:15,9.6,0.004,2,6
5/6/2013 1:30,9.6,0,2,7
5/6/2013 1:45,9.6,0,2,8
5/6/2013 2:00,9.6,0,2,9
5/6/2013 2:15,9.6,0,2,10
5/6/2013 2:30,9.6,0,2,11
5/6/2013 2:45,9.6,0,2,12
5/6/2013 3:00,9.6,0,2,13
5/6/2013 3:15,9.6,0,2,14
5/6/2013 3:30,9.6,0,2,15
5/6/2013 3:45,9.6,0,2,16
5/6/2013 4:00,9.6,0,2,17
5/6/2013 4:15,9.6,0,2,18
5/6/2013 4:30,9.6,0,2,19
5/6/2013 4:45,9.6,0,2,20
5/6/2013 5:00,9.6,0.003,2,21
5/6/2013 5:15,9.6,0.033,2,22
5/6/2013 5:30,8,0.177,2,23
5/6/2013 5:45,9.6,0.31,2,24
5/6/2013 6:00,11.2,0.406,2,25
5/6/2013 6:15,9.6,0.727,2,26
5/6/2013 6:30,9.6,1.102,2,27
5/6/2013 6:45,9.6,1.023,2,28
5/6/2013 7:00,9.6,1.32,2,29
5/6/2013 7:15,8,1.778,2,30
5/6/2013 7:30,8,2.338,2,31
5/6/2013 7:45,8,2.757,2,32
5/6/2013 8:00,9.6,5.36,2,33
5/6/2013 8:15,8,3.543,2,34
5/6/2013 8:30,9.6,3.86,2,35
5/6/2013 8:45,9.6,2.896,2,36
5/6/2013 9:00,8,2.624,2,37
5/6/2013 9:15,9.6,3.127,2,38
5/6/2013 9:30,9.6,4.587,2,39
5/6/2013 9:45,8,4.862,2,40
5/6/2013 10:00,9.6,5.187,2,41
5/6/2013 10:15,9.6,12.06,2,42
5/6/2013 10:30,9.6,13.936,2,43
5/6/2013 10:45,9.6,9.872,2,44
5/6/2013 11:00,8,12.989,2,45
5/6/2013 11:15,9.6,8.381,2,46
5/6/2013 11:30,9.6,5.332,2,47
5/6/2013 11:45,9.6,7.656,2,48
5/6/2013 12:00,8,12.329,2,49
5/6/2013 12:15,9.6,13.668,2,50
5/6/2013 12:30,9.6,10.372,2,51
5/6/2013 12:45,8,12.201,2,52
5/6/2013 13:00,9.6,11.45,2,53
5/6/2013 13:15,11.2,13.695,2,54
5/6/2013 13:30,8,8.591,2,55
5/6/2013 13:45,9.6,9.886,2,56
5/6/2013 14:00,8,10.905,2,57
5/6/2013 14:15,9.6,10.808,2,58
5/6/2013 14:30,9.6,9.415,2,59
5/6/2013 14:45,9.6,7.732,2,60
5/6/2013 15:00,9.6,8.811,2,61
5/6/2013 15:15,11.2,8.811,2,62
5/6/2013 15:30,8,8.93,2,63
5/6/2013 15:45,9.6,8.524,2,64
5/6/2013 16:00,9.6,4.898,2,65
5/6/2013 16:15,9.6,6.725,2,66
5/6/2013 16:30,9.6,4.801,2,67
5/6/2013 16:45,9.6,3.191,2,68
5/6/2013 17:00,8,1.944,2,69
5/6/2013 17:15,8,1.827,2,70
5/6/2013 17:30,9.6,1.529,2,71
5/6/2013 17:45,8,0.982,2,72
5/6/2013 18:00,11.2,0.798,2,73
5/6/2013 18:15,12.8,0.353,2,74
5/6/2013 18:30,11.2,0.035,2,75
5/6/2013 18:45,11.2,0.006,2,76
5/6/2013 19:00,9.6,0,2,77
5/6/2013 19:15,9.6,0,2,78
5/6/2013 19:30,9.6,0,2,79
5/6/2013 19:45,9.6,0,2,80
5/6/2013 20:00,9.6,0,2,81
5/6/2013 20:15,9.6,0,2,82
5/6/2013 20:30,12.8,0,2,83
5/6/2013 20:45,12.8,0,2,84
5/6/2013 21:00,12.8,0,2,85
5/6/2013 21:15,11.2,0,2,86
5/6/2013 21:30,9.6,0,2,87
5/6/2013 21:45,11.2,0,2,88
5/6/2013 22:00,9.6,0,2,89
5/6/2013 22:15,9.6,0,2,90
5/6/2013 22:30,9.6,0,2,91
5/6/2013 22:45,9.6,0,2,92
5/6/2013 23:00,9.6,0,2,93
5/6/2013 23:15,9.6,0,2,94
5/6/2013 23:30,9.6,0,2,95
5/6/2013 23:45,9.6,0,2,96
5/7/2013 0:00,9.6,0,3,1
5/7/2013 0:15,9.6,0,3,2
5/7/2013 0:30,9.6,0,3,3
5/7/2013 0:45,9.6,0,3,4
5/7/2013 1:00,9.6,0,3,5
5/7/2013 1:15,8,0,3,6
5/7/2013 1:30,9.6,0,3,7
5/7/2013 1:45,9.6,0,3,8
5/7/2013 2:00,9.6,0,3,9
5/7/2013 2:15,9.6,0,3,10
5/7/2013 2:30,9.6,0,3,11
5/7/2013 2:45,9.6,0,3,12
5/7/2013 3:00,9.6,0,3,13
5/7/2013 3:15,9.6,0,3,14
5/7/2013 3:30,8,0,3,15
5/7/2013 3:45,9.6,0,3,16
5/7/2013 4:00,9.6,0,3,17
5/7/2013 4:15,9.6,0,3,18
5/7/2013 4:30,9.6,0,3,19
5/7/2013 4:45,9.6,0.004,3,20
5/7/2013 5:00,8,0.015,3,21
5/7/2013 5:15,9.6,0.075,3,22
5/7/2013 5:30,9.6,0.094,3,23
5/7/2013 5:45,9.6,0.219,3,24
5/7/2013 6:00,9.6,0.518,3,25
5/7/2013 6:15,11.2,0.713,3,26
5/7/2013 6:30,8,0.835,3,27
5/7/2013 6:45,6.4,1.026,3,28
5/7/2013 7:00,6.4,1.647,3,29
5/7/2013 7:15,6.4,1.755,3,30
5/7/2013 7:30,8,5.682,3,31
5/7/2013 7:45,9.6,7.747,3,32
5/7/2013 8:00,8,8.345,3,33
5/7/2013 8:15,9.6,8.897,3,34
5/7/2013 8:30,8,9.958,3,35
5/7/2013 8:45,9.6,11.111,3,36
5/7/2013 9:00,9.6,9.096,3,37
5/7/2013 9:15,8,11.324,3,38
5/7/2013 9:30,9.6,11.802,3,39
5/7/2013 9:45,9.6,12.822,3,40
5/7/2013 10:00,9.6,14.749,3,41
5/7/2013 10:15,8,14.576,3,42
5/7/2013 10:30,11.2,13.885,3,43
5/7/2013 10:45,9.6,13.472,3,44
5/7/2013 11:00,8,13.693,3,45
5/7/2013 11:15,9.6,13.795,3,46
5/7/2013 11:30,9.6,13.887,3,47
5/7/2013 11:45,11.2,13.92,3,48
5/7/2013 12:00,9.6,13.87,3,49
5/7/2013 12:15,8,13.779,3,50
5/7/2013 12:30,9.6,13.641,3,51
5/7/2013 12:45,9.6,13.394,3,52
5/7/2013 13:00,9.6,13.119,3,53
5/7/2013 13:15,11.2,12.808,3,54
5/7/2013 13:30,8,12.484,3,55
5/7/2013 13:45,12.8,12.247,3,56
5/7/2013 14:00,9.6,12.197,3,57
5/7/2013 14:15,12.8,10.446,3,58
5/7/2013 14:30,9.6,10.38,3,59
5/7/2013 14:45,9.6,9.908,3,60
5/7/2013 15:00,11.2,9.279,3,61
5/7/2013 15:15,9.6,8.672,3,62
5/7/2013 15:30,11.2,8.017,3,63
5/7/2013 15:45,9.6,7.415,3,64
5/7/2013 16:00,9.6,6.12,3,65
5/7/2013 16:15,11.2,2.915,3,66
5/7/2013 16:30,8,2.703,3,67
5/7/2013 16:45,11.2,2.996,3,68
5/7/2013 17:00,8,1.842,3,69
5/7/2013 17:15,8,1.515,3,70
5/7/2013 17:30,9.6,0.89,3,71
5/7/2013 17:45,8,0.483,3,72
5/7/2013 18:00,8,0.742,3,73
5/7/2013 18:15,9.6,0.505,3,74
5/7/2013 18:30,9.6,0.06,3,75
5/7/2013 18:45,9.6,0.012,3,76
5/7/2013 19:00,9.6,0,3,77
5/7/2013 19:15,9.6,0,3,78
5/7/2013 19:30,11.2,0,3,79
5/7/2013 19:45,9.6,0,3,80
5/7/2013 20:00,9.6,0,3,81
5/7/2013 20:15,9.6,0,3,82
5/7/2013 20:30,11.2,0,3,83
5/7/2013 20:45,12.8,0,3,84
5/7/2013 21:00,12.8,0,3,85
5/7/2013 21:15,12.8,0,3,86
5/7/2013 21:30,9.6,0,3,87
5/7/2013 21:45,9.6,0,3,88
5/7/2013 22:00,11.2,0,3,89
5/7/2013 22:15,9.6,0,3,90
5/7/2013 22:30,9.6,0,3,91
5/7/2013 22:45,9.6,0,3,92
5/7/2013 23:00,9.6,0,3,93
5/7/2013 23:15,9.6,0,3,94
5/7/2013 23:30,9.6,0,3,95
5/7/2013 23:45,9.6,0,3,96
5/8/2013 0:00,9.6,0,4,1
5/8/2013 0:15,9.6,0,4,2
5/8/2013 0:30,9.6,0,4,3
5/8/2013 0:45,8,0,4,4
5/8/2013 1:00,9.6,0,4,5
5/8/2013 1:15,9.6,0,4,6
5/8/2013 1:30,9.6,0,4,7
5/8/2013 1:45,9.6,0,4,8
5/8/2013 2:00,9.6,0.003,4,9
5/8/2013 2:15,9.6,0.006,4,10
5/8/2013 2:30,9.6,0,4,11
5/8/2013 2:45,9.6,0,4,12
5/8/2013 3:00,9.6,0,4,13
5/8/2013 3:15,9.6,0,4,14
5/8/2013 3:30,9.6,0,4,15
5/8/2013 3:45,9.6,0,4,16
5/8/2013 4:00,9.6,0,4,17
5/8/2013 4:15,8,0,4,18
5/8/2013 4:30,9.6,0,4,19
5/8/2013 4:45,9.6,0.021,4,20
5/8/2013 5:00,9.6,0.04,4,21
5/8/2013 5:15,9.6,0.162,4,22
5/8/2013 5:30,9.6,0.368,4,23
5/8/2013 5:45,9.6,0.604,4,24
5/8/2013 6:00,4.8,1.046,4,25
5/8/2013 6:15,4.8,1.27,4,26
5/8/2013 6:30,4.8,1.338,4,27
5/8/2013 6:45,6.4,2.104,4,28
5/8/2013 7:00,6.4,5.459,4,29
5/8/2013 7:15,8,4.824,4,30
5/8/2013 7:30,8,6.933,4,31
5/8/2013 7:45,9.6,6.606,4,32
5/8/2013 8:00,8,7.854,4,33
5/8/2013 8:15,9.6,7.987,4,34
5/8/2013 8:30,8,8.154,4,35
5/8/2013 8:45,9.6,8.955,4,36
5/8/2013 9:00,11.2,9.079,4,37
5/8/2013 9:15,8,11.248,4,38
5/8/2013 9:30,11.2,11.227,4,39
5/8/2013 9:45,9.6,11.802,4,40
5/8/2013 10:00,11.2,12.052,4,41
5/8/2013 10:15,9.6,12.581,4,42
5/8/2013 10:30,9.6,12.859,4,43
5/8/2013 10:45,9.6,13.772,4,44
5/8/2013 11:00,9.6,12.387,4,45
5/8/2013 11:15,11.2,13.097,4,46
5/8/2013 11:30,9.6,14.086,4,47
5/8/2013 11:45,8,13.673,4,48
5/8/2013 12:00,9.6,13.748,4,49
5/8/2013 12:15,9.6,13.766,4,50
5/8/2013 12:30,8,13.495,4,51
5/8/2013 12:45,9.6,12.709,4,52
5/8/2013 13:00,9.6,12.957,4,53
5/8/2013 13:15,9.6,12.722,4,54
5/8/2013 13:30,9.6,13.011,4,55
5/8/2013 13:45,9.6,7.49,4,56
5/8/2013 14:00,9.6,7.754,4,57
5/8/2013 14:15,9.6,7.353,4,58
5/8/2013 14:30,9.6,6.049,4,59
5/8/2013 14:45,9.6,8.639,4,60
5/8/2013 15:00,8,9.6,4,61
5/8/2013 15:15,9.6,9.3,4,62
5/8/2013 15:30,9.6,8.448,4,63
5/8/2013 15:45,9.6,8.625,4,64
5/8/2013 16:00,9.6,5.716,4,65
5/8/2013 16:15,9.6,2.93,4,66
5/8/2013 16:30,9.6,3.717,4,67
5/8/2013 16:45,8,4.425,4,68
5/8/2013 17:00,8,3.703,4,69
5/8/2013 17:15,8,2.971,4,70
5/8/2013 17:30,8,2.252,4,71
5/8/2013 17:45,9.6,1.546,4,72
5/8/2013 18:00,4.8,0.961,4,73
5/8/2013 18:15,9.6,0.332,4,74
5/8/2013 18:30,9.6,0.062,4,75
5/8/2013 18:45,9.6,0.017,4,76
5/8/2013 19:00,9.6,0,4,77
5/8/2013 19:15,9.6,0,4,78
5/8/2013 19:30,9.6,0,4,79
5/8/2013 19:45,8,0,4,80
5/8/2013 20:00,9.6,0,4,81
5/8/2013 20:15,11.2,0,4,82
5/8/2013 20:30,12.8,0,4,83
5/8/2013 20:45,11.2,0,4,84
5/8/2013 21:00,12.8,0,4,85
5/8/2013 21:15,11.2,0,4,86
5/8/2013 21:30,9.6,0,4,87
5/8/2013 21:45,9.6,0,4,88
5/8/2013 22:00,9.6,0,4,89
5/8/2013 22:15,11.2,0,4,90
5/8/2013 22:30,8,0,4,91
5/8/2013 22:45,9.6,0,4,92
5/8/2013 23:00,9.6,0,4,93
5/8/2013 23:15,9.6,0,4,94
5/8/2013 23:30,9.6,0,4,95
5/8/2013 23:45,9.6,0,4,96
5/9/2013 0:00,9.6,0,5,1
5/9/2013 0:15,9.6,0,5,2
5/9/2013 0:30,9.6,0,5,3
5/9/2013 0:45,9.6,0,5,4
5/9/2013 1:00,9.6,0,5,5
5/9/2013 1:15,9.6,0,5,6
5/9/2013 1:30,8,0,5,7
5/9/2013 1:45,9.6,0,5,8
5/9/2013 2:00,9.6,0,5,9
5/9/2013 2:15,9.6,0,5,10
5/9/2013 2:30,9.6,0,5,11
5/9/2013 2:45,9.6,0,5,12
5/9/2013 3:00,9.6,0,5,13
5/9/2013 3:15,8,0,5,14
5/9/2013 3:30,9.6,0,5,15
5/9/2013 3:45,9.6,0,5,16
5/9/2013 4:00,9.6,0,5,17
5/9/2013 4:15,9.6,0,5,18
5/9/2013 4:30,9.6,0,5,19
5/9/2013 4:45,8,0.025,5,20
5/9/2013 5:00,9.6,0.071,5,21
5/9/2013 5:15,9.6,0.348,5,22
5/9/2013 5:30,4.8,0.69,5,23
5/9/2013 5:45,4.8,1.341,5,24
5/9/2013 6:00,4.8,1.817,5,25
5/9/2013 6:15,4.8,2.328,5,26
5/9/2013 6:30,4.8,3.849,5,27
5/9/2013 6:45,6.4,4.29,5,28
5/9/2013 7:00,6.4,4.803,5,29
5/9/2013 7:15,6.4,4.018,5,30
5/9/2013 7:30,6.4,6.429,5,31
5/9/2013 7:45,8,6.952,5,32
5/9/2013 8:00,8,7.995,5,33
5/9/2013 8:15,9.6,7.851,5,34
5/9/2013 8:30,8,9.433,5,35
5/9/2013 8:45,8,7.613,5,36
5/9/2013 9:00,9.6,10.42,5,37
5/9/2013 9:15,9.6,10.798,5,38
5/9/2013 9:30,9.6,11.284,5,39
5/9/2013 9:45,9.6,11.705,5,40
5/9/2013 10:00,11.2,12.125,5,41
5/9/2013 10:15,9.6,12.521,5,42
5/9/2013 10:30,9.6,12.799,5,43
5/9/2013 10:45,8,13.05,5,44
5/9/2013 11:00,9.6,13.256,5,45
5/9/2013 11:15,9.6,13.399,5,46
5/9/2013 11:30,9.6,13.486,5,47
5/9/2013 11:45,9.6,13.52,5,48
5/9/2013 12:00,8,13.546,5,49
5/9/2013 12:15,9.6,13.546,5,50
5/9/2013 12:30,11.2,13.52,5,51
5/9/2013 12:45,9.6,13.241,5,52
5/9/2013 13:00,8,10.719,5,53
5/9/2013 13:15,9.6,6.657,5,54
5/9/2013 13:30,9.6,5.531,5,55
5/9/2013 13:45,9.6,5.31,5,56
5/9/2013 14:00,9.6,4.39,5,57
5/9/2013 14:15,9.6,5.419,5,58
5/9/2013 14:30,11.2,6.76,5,59
5/9/2013 14:45,9.6,6.961,5,60
5/9/2013 15:00,9.6,7.816,5,61
5/9/2013 15:15,8,6.353,5,62
5/9/2013 15:30,9.6,7.825,5,63
5/9/2013 15:45,9.6,8.571,5,64
5/9/2013 16:00,8,7.006,5,65
5/9/2013 16:15,9.6,4.549,5,66
5/9/2013 16:30,9.6,3.533,5,67
5/9/2013 16:45,9.6,5.16,5,68
5/9/2013 17:00,8,5.2,5,69
5/9/2013 17:15,9.6,2.356,5,70
5/9/2013 17:30,8,1.263,5,71
5/9/2013 17:45,11.2,0.378,5,72
5/9/2013 18:00,9.6,0.13,5,73
5/9/2013 18:15,9.6,0.046,5,74
5/9/2013 18:30,9.6,0.06,5,75
5/9/2013 18:45,9.6,0.072,5,76
5/9/2013 19:00,9.6,0,5,77
5/9/2013 19:15,9.6,0,5,78
5/9/2013 19:30,9.6,0,5,79
5/9/2013 19:45,9.6,0,5,80
5/9/2013 20:00,9.6,0,5,81
5/9/2013 20:15,9.6,0,5,82
5/9/2013 20:30,11.2,0,5,83
5/9/2013 20:45,12.8,0,5,84
5/9/2013 21:00,12.8,0,5,85
5/9/2013 21:15,11.2,0,5,86
5/9/2013 21:30,9.6,0,5,87
5/9/2013 21:45,9.6,0,5,88
5/9/2013 22:00,11.2,0,5,89
5/9/2013 22:15,9.6,0,5,90
5/9/2013 22:30,9.6,0,5,91
5/9/2013 22:45,9.6,0,5,92
5/9/2013 23:00,9.6,0,5,93
5/9/2013 23:15,9.6,0,5,94
5/9/2013 23:30,9.6,0,5,95
5/9/2013 23:45,9.6,0,5,96
5/10/2013 0:00,9.6,0,6,1
5/10/2013 0:15,9.6,0,6,2
5/10/2013 0:30,9.6,0,6,3
5/10/2013 0:45,9.6,0,6,4
5/10/2013 1:00,9.6,0,6,5
5/10/2013 1:15,8,0,6,6
5/10/2013 1:30,9.6,0,6,7
5/10/2013 1:45,9.6,0,6,8
5/10/2013 2:00,9.6,0,6,9
5/10/2013 2:15,9.6,0,6,10
5/10/2013 2:30,9.6,0,6,11
5/10/2013 2:45,9.6,0,6,12
5/10/2013 3:00,9.6,0,6,13
5/10/2013 3:15,9.6,0,6,14
5/10/2013 3:30,9.6,0,6,15
5/10/2013 3:45,8,0,6,16
5/10/2013 4:00,9.6,0,6,17
5/10/2013 4:15,9.6,0,6,18
5/10/2013 4:30,9.6,0.001,6,19
5/10/2013 4:45,9.6,0.035,6,20
5/10/2013 5:00,9.6,0.101,6,21
5/10/2013 5:15,8,0.435,6,22
5/10/2013 5:30,3.2,0.996,6,23
5/10/2013 5:45,4.8,1.515,6,24
5/10/2013 6:00,4.8,2.192,6,25
5/10/2013 6:15,6.4,2.854,6,26
5/10/2013 6:30,4.8,3.516,6,27
5/10/2013 6:45,6.4,4.35,6,28
5/10/2013 7:00,6.4,4.3,6,29
5/10/2013 7:15,8,5.844,6,30
5/10/2013 7:30,4.8,6.225,6,31
5/10/2013 7:45,8,5.26,6,32
5/10/2013 8:00,8,6.486,6,33
5/10/2013 8:15,9.6,5.238,6,34
5/10/2013 8:30,8,7.769,6,35
5/10/2013 8:45,9.6,9.157,6,36
5/10/2013 9:00,9.6,9.931,6,37
5/10/2013 9:15,8,10.762,6,38
5/10/2013 9:30,11.2,12.216,6,39
5/10/2013 9:45,9.6,11.683,6,40
5/10/2013 10:00,9.6,10.273,6,41
5/10/2013 10:15,8,12.646,6,42
5/10/2013 10:30,12.8,12.896,6,43
5/10/2013 10:45,8,13.105,6,44
5/10/2013 11:00,9.6,13.335,6,45
5/10/2013 11:15,9.6,13.439,6,46
5/10/2013 11:30,11.2,13.518,6,47
5/10/2013 11:45,9.6,13.538,6,48
5/10/2013 12:00,8,13.518,6,49
5/10/2013 12:15,9.6,13.427,6,50
5/10/2013 12:30,11.2,13.261,6,51
5/10/2013 12:45,8,13.043,6,52
5/10/2013 13:00,11.2,12.768,6,53
5/10/2013 13:15,8,12.453,6,54
5/10/2013 13:30,12.8,12.111,6,55
5/10/2013 13:45,9.6,11.644,6,56
5/10/2013 14:00,9.6,11.173,6,57
5/10/2013 14:15,9.6,10.685,6,58
5/10/2013 14:30,11.2,10.075,6,59
5/10/2013 14:45,9.6,9.614,6,60
5/10/2013 15:00,9.6,8.929,6,61
5/10/2013 15:15,9.6,8.369,6,62
5/10/2013 15:30,9.6,7.642,6,63
5/10/2013 15:45,11.2,7.012,6,64
5/10/2013 16:00,9.6,6.233,6,65
5/10/2013 16:15,8,5.782,6,66
5/10/2013 16:30,9.6,5.102,6,67
5/10/2013 16:45,8,4.358,6,68
5/10/2013 17:00,9.6,3.761,6,69
5/10/2013 17:15,6.4,3.07,6,70
5/10/2013 17:30,9.6,2.323,6,71
5/10/2013 17:45,8,1.622,6,72
5/10/2013 18:00,8,0.993,6,73
5/10/2013 18:15,11.2,0.414,6,74
5/10/2013 18:30,12.8,0.072,6,75
5/10/2013 18:45,11.2,0.025,6,76
5/10/2013 19:00,9.6,0.004,6,77
5/10/2013 19:15,9.6,0,6,78
5/10/2013 19:30,11.2,0,6,79
5/10/2013 19:45,9.6,0,6,80
5/10/2013 20:00,9.6,0,6,81
5/10/2013 20:15,9.6,0,6,82
5/10/2013 20:30,11.2,0,6,83
5/10/2013 20:45,12.8,0,6,84
5/10/2013 21:00,11.2,0,6,85
5/10/2013 21:15,14.4,0,6,86
5/10/2013 21:30,12.8,0,6,87
5/10/2013 21:45,12.8,0,6,88
5/10/2013 22:00,11.2,0,6,89
5/10/2013 22:15,9.6,0,6,90
5/10/2013 22:30,9.6,0,6,91
5/10/2013 22:45,9.6,0,6,92
5/10/2013 23:00,9.6,0,6,93
5/10/2013 23:15,9.6,0,6,94
5/10/2013 23:30,9.6,0,6,95
5/10/2013 23:45,9.6,0,6,96
5/11/2013 0:00,9.6,0,7,1
5/11/2013 0:15,9.6,0,7,2
5/11/2013 0:30,9.6,0.001,7,3
5/11/2013 0:45,9.6,0,7,4
5/11/2013 1:00,9.6,0,7,5
5/11/2013 1:15,9.6,0,7,6
5/11/2013 1:30,9.6,0,7,7
5/11/2013 1:45,9.6,0,7,8
5/11/2013 2:00,9.6,0,7,9
5/11/2013 2:15,9.6,0,7,10
5/11/2013 2:30,9.6,0,7,11
5/11/2013 2:45,9.6,0,7,12
5/11/2013 3:00,8,0,7,13
5/11/2013 3:15,9.6,0,7,14
5/11/2013 3:30,9.6,0,7,15
5/11/2013 3:45,9.6,0,7,16
5/11/2013 4:00,9.6,0,7,17
5/11/2013 4:15,9.6,0,7,18
5/11/2013 4:30,9.6,0.001,7,19
5/11/2013 4:45,9.6,0.032,7,20
5/11/2013 5:00,9.6,0.111,7,21
5/11/2013 5:15,9.6,0.45,7,22
5/11/2013 5:30,11.2,0.987,7,23
5/11/2013 5:45,3.2,1.547,7,24
5/11/2013 6:00,6.4,1.95,7,25
5/11/2013 6:15,4.8,2.849,7,26
5/11/2013 6:30,4.8,3.843,7,27
5/11/2013 6:45,6.4,4.013,7,28
5/11/2013 7:00,8,4.538,7,29
5/11/2013 7:15,8,5.933,7,30
5/11/2013 7:30,8,6.472,7,31
5/11/2013 7:45,11.2,7.127,7,32
5/11/2013 8:00,11.2,7.796,7,33
