release_date,title,budget,revenue
1999-07-23,The Haunting,80000000.0,91188905.0
1999-07-23,Drop Dead Gorgeous,10000000.0,10571408.0
1999-07-28,Deep Blue Sea,60000000.0,73648228.0
1999-07-30,Runaway Bride,70000000.0,309457509.0
1999-08-04,Dick,13000000.0,27500000.0
1999-08-05,Universal Soldier: The Return,45000000.0,10667893.0
1999-08-06,Mystery Men,68000000.0,29762011.0
1999-08-06,The Iron Giant,70000000.0,23159305.0
1999-08-06,The Sixth Sense,40000000.0,672806292.0
1999-08-06,The Thomas Crown Affair,48000000.0,124305181.0
1999-08-11,Teaching Mrs. Tingle,13000000.0,8946237.0
1999-08-13,Brokedown Palace,25000000.0,13000000.0
1999-08-13,Detroit Rock City,6500000.0,4217115.0
1999-08-16,Outside Providence,7000000.0,7292175.0
1999-08-24,The Ninth Gate,38000000.0,58401898.0
1999-08-25,In Too Deep,7000000.0,14011454.0
1999-08-25,Amarkalam,500000.0,500000.0
1999-08-26,The Astronaut's Wife,75000000.0,19598588.0
1999-08-27,The 13th Warrior,160000000.0,61698899.0
1999-09-01,Chill Factor,70000000.0,11263966.0
1999-09-02,Boys Don't Cry,2000000.0,11540607.0
1999-09-04,Guinevere,2600000.0,614202.0
1999-09-04,Black and White,10000000.0,5241315.0
1999-09-10,Stir of Echoes,12000000.0,21133087.0
1999-09-10,Stigmata,29000000.0,50041732.0
1999-09-12,But I'm a Cheerleader,1200000.0,2600000.0
1999-09-15,Simpatico,10000000.0,929606.0
1999-09-15,American Beauty,15000000.0,356296601.0
1999-09-17,The Hurricane,50000000.0,73956241.0
1999-09-17,Blue Streak,65000000.0,117758500.0
1999-09-24,Butterfly,3000000.0,6000000.0
1999-09-24,Double Jeopardy,70000000.0,177841558.0
1999-09-27,Three Kings,75000000.0,108000000.0
1999-09-30,Being John Malkovich,13000000.0,22863596.0
1999-10-01,"Mystery, Alaska",28000000.0,8888143.0
1999-10-01,Drive Me Crazy,8000000.0,22593409.0
1999-10-08,Naturally Native,700000.0,10508.0
1999-10-08,Random Hearts,64000000.0,74608570.0
1999-10-13,The Story of Us,50000000.0,58900031.0
1999-10-15,Fight Club,63000000.0,100853753.0
1999-10-18,The Messenger: The Story of Joan of Arc,60000000.0,66976317.0
1999-10-22,Beyond the Mat,2053648.0,500000.0
1999-10-22,The Best Man,9000000.0,34573780.0
1999-10-28,The Insider,90000000.0,60289912.0
1999-10-29,Music of the Heart,27000000.0,14859394.0
1999-10-29,Dreaming of Joseph Lees,2000000.0,7.0
1999-10-29,House on Haunted Hill,19000000.0,40846082.0
1999-10-30,Toy Story 2,90000000.0,497366869.0
1999-11-04,The Bone Collector,73000000.0,151493655.0
1999-11-05,The Bachelor,51000000.0,36911617.0
1999-11-07,Mudhalvan,7400000.0,22000000.0
1999-11-08,The World Is Not Enough,135000000.0,361832400.0
1999-11-12,Anywhere But Here,23000000.0,18653615.0
1999-11-12,Dogma,10000000.0,30652890.0
1999-11-18,Sleepy Hollow,100000000.0,206071502.0
1999-11-24,End of Days,100000000.0,211989043.0
1999-11-24,Ride with the Devil,38000000.0,635096.0
1999-11-28,Tumbleweeds,312000.0,1281176.0
1999-12-03,"Happy, Texas",1700000.0,1943649.0
1999-12-03,The End of the Affair,23000000.0,10827816.0
1999-12-08,Magnolia,37000000.0,48451803.0
1999-12-10,Deuce Bigalow: Male Gigolo,17000000.0,65535067.0
1999-12-10,The Green Mile,60000000.0,284600000.0
1999-12-11,Godzilla 2000,1000000.0,10037390.0
1999-12-16,Any Given Sunday,55000000.0,100230832.0
1999-12-17,Stuart Little,133000000.0,300135367.0
1999-12-17,Fantasia 2000,80000000.0,90874570.0
1999-12-17,Bicentennial Man,100000000.0,93700000.0
1999-12-17,The Cider House Rules,24000000.0,88545092.0
1999-12-22,Man on the Moon,82000000.0,47434430.0
1999-12-22,Onegin,14000000.0,206128.0
1999-12-23,Galaxy Quest,45000000.0,90683916.0
1999-12-25,Play It to the Bone,24000000.0,8434146.0
1999-12-25,The Talented Mr. Ripley,40000000.0,128798265.0
1999-12-25,Angela's Ashes,25.0,13.0
2000-01-12,Next Friday,11000000.0,59827328.0
2000-01-14,Supernova,90000000.0,14828081.0
2000-01-24,Saving Grace,10000000.0,26330482.0
2000-01-28,Isn't She Great,36000000.0,3003296.0
2000-02-01,The Broken Hearts Club: A Romantic Comedy,1000000.0,1744858.0
2000-02-02,Mugavari,500000.0,500000.0
2000-02-03,Scream 3,40000000.0,161834276.0
2000-02-04,Gun Shy,10000000.0,1631839.0
2000-02-11,Trois,200000.0,1160268.0
2000-02-11,The Tigger Movie,30000000.0,45554533.0
2000-02-11,The Beach,40000000.0,144056873.0
2000-02-16,Hanging Up,40000000.0,36037909.0
2000-02-18,The Whole Nine Yards,41300000.0,106371651.0
2000-02-18,Hey Ram,3900000.0,4900000.0
2000-02-18,Boiler Room,26000000.0,28780255.0
2000-02-18,Pitch Black,23000000.0,53187659.0
2000-02-25,Reindeer Games,42000000.0,32168970.0
2000-03-01,3 Strikes,6000000.0,9000000.0
2000-03-03,Drowning Mona,16000000.0,15427192.0
2000-03-03,The Next Best Thing,25000000.0,24362772.0
2000-03-10,Mission to Mars,90000000.0,60874615.0
2000-03-15,The Perfect Storm,120000000.0,325756637.0
2000-03-16,Final Destination,23000000.0,53302314.0
2000-03-17,Erin Brockovich,52000000.0,256271286.0
2000-03-17,High Fidelity,30000000.0,47126295.0
2000-03-20,Romeo Must Die,25000000.0,91036760.0
2000-03-23,Waking the Dead,8500000.0,327418.0
2000-03-31,Love's Labour's Lost,13000000.0,299792.0
2000-03-31,The Road to El Dorado,95000000.0,76432727.0
2000-03-31,Whatever It Takes,15000000.0,9902115.0
2000-03-31,The Skulls,15000000.0,35007180.0
2000-04-07,Ready to Rumble,24000000.0,12372410.0
2000-04-07,Return to Me,24000000.0,36609995.0
2000-04-07,Rules of Engagement,60000000.0,71000000.0
2000-04-13,American Psycho,7000000.0,34266564.0
2000-04-14,Keeping the Faith,30000000.0,37036004.0
2000-04-14,Alaipayuthey,2000000.0,6000000.0
2000-04-20,U-571,62000000.0,127666415.0
2000-04-21,Love & Basketball,20000000.0,27728118.0
2000-04-21,Gossip,14000000.0,5108820.0
2000-04-22,The Isle,50000.0,21075.0
2000-04-27,Where the Heart Is,15000000.0,33771174.0
2000-04-28,The Flintstones in Viva Rock Vegas,83000000.0,59468275.0
2000-04-28,Frequency,31000000.0,68106245.0
2000-04-28,The Big Kahuna,7000000.0,3728888.0
2000-05-01,Gladiator,103000000.0,457640427.0
2000-05-05,Kandukondain Kandukondain,500000.0,500000.0
2000-05-10,Battlefield Earth,44000000.0,21400000.0
2000-05-12,Hamlet,2000000.0,1568749.0
2000-05-12,Center Stage,18000000.0,17200925.0
2000-05-15,Shadow of the Vampire,8000000.0,8279017.0
2000-05-17,Dancer in the Dark,12800000.0,40031879.0
2000-05-18,Billy Elliot,5000000.0,110000000.0
2000-05-19,Road Trip,16000000.0,119754278.0
2000-05-19,Dinosaur,127500000.0,354248063.0
2000-05-24,Mission: Impossible II,125000000.0,546388105.0
2000-05-26,Shanghai Noon,55000000.0,56932305.0
2000-05-31,Big Momma's House,30000000.0,173959438.0
2000-06-09,Gone in Sixty Seconds,90000000.0,237202299.0
2000-06-09,Josh,6900000.0,15000000.0
2000-06-15,Shaft,46000000.0,107196498.0
2000-06-16,Boys and Girls,16000000.0,20627372.0
2000-06-16,Poor White Trash,1200000.0,1404.0
2000-06-16,Amores perros,2000000.0,20908467.0
2000-06-16,Titan A.E.,75000000.0,36754634.0
2000-06-21,Chicken Run,45000000.0,224834564.0
2000-06-22,"Me, Myself & Irene",51000000.0,149270999.0
2000-06-28,The Patriot,110000000.0,215294342.0
2000-06-30,The Adventures of Rocky & Bullwinkle,76000000.0,35134820.0
2000-07-07,Scary Movie,19000000.0,278019771.0
2000-07-07,The Kid,65000000.0,69700000.0
2000-07-08,Pokémon: Spell of the Unknown,16000000.0,68411275.0
2000-07-08,Pokémon: Spell of the Unknown,16000000.0,68411275.0
2000-07-13,X-Men,75000000.0,296339527.0
2000-07-19,The In Crowd,15000000.0,5217498.0
2000-07-21,What Lies Beneath,100000000.0,155464351.0
2000-07-27,Nutty Professor II: The Klumps,84000000.0,123307945.0
2000-07-30,Coyote Ugly,45000000.0,113916474.0
2000-07-31,Space Cowboys,65000000.0,128884132.0
2000-08-04,Hollow Man,95000000.0,190213455.0
2000-08-17,"Me, You, Them",1900000.0,2070806.0
2000-08-17,The Cell,33000000.0,104155843.0
2000-08-23,The Art of War,40000000.0,30199105.0
2000-08-25,Bring It On,28000000.0,90449929.0
2000-08-30,"O Brother, Where Art Thou?",26000000.0,71868327.0
2000-09-01,Snatch,10000000.0,83557872.0
2000-09-01,Highlander: Endgame,25000000.0,15843608.0
2000-09-06,Pollock,6.0,8.0
2000-09-08,Fiza,1000000.0,623791.0
2000-09-08,The Way of the Gun,8500000.0,19125401.0
2000-09-09,Brother,12000000.0,15250000.0
2000-09-13,Men of Honor,32000000.0,48814909.0
2000-09-13,Vulgar,120000.0,14904.0
2000-09-14,Rugrats in Paris: The Movie,30.0,103.0
2000-09-15,Almost Famous,60000000.0,47383689.0
2000-09-19,Urban Legends: Final Cut,14000000.0,38574362.0
2000-09-23,The House of Mirth,10000000.0,5164404.0
2000-09-24,Under Suspicion,25000000.0,260562.0
2000-09-25,The Weight of Water,16000000.0,109130.0
2000-09-29,Remember the Titans,30000000.0,136706683.0
2000-10-01,"Crouching Tiger, Hidden Dragon",17000000.0,213525736.0
2000-10-06,Get Carter,63600000.0,19412993.0
2000-10-06,Meet the Parents,55000000.0,330444045.0
2000-10-07,102 Dalmatians,85000000.0,183611771.0
2000-10-11,Memento,9000000.0,39723096.0
2000-10-12,Pay It Forward,40000000.0,55707411.0
2000-10-13,The Ladies Man,24000000.0,13700000.0
2000-10-19,Bedazzled,48000000.0,90383208.0
2000-10-27,Requiem for a Dream,4500000.0,7390108.0
2000-10-27,The Little Vampire,22000000.0,13555988.0
2000-11-02,Charlie's Angels,92000000.0,264105545.0
2000-11-02,The Legend of Bagger Vance,80000000.0,39459427.0
2000-11-10,Red Planet,80000000.0,33463969.0
2000-11-13,Unbreakable,75000000.0,248118121.0
2000-11-15,Bounce,35000000.0,36779296.0
2000-11-17,The 6th Day,82000000.0,96085477.0
2000-11-17,How the Grinch Stole Christmas,123000000.0,345141403.0
2000-11-22,Quills,13500000.0,7060876.0
2000-12-01,Panic,1000000.0,779137.0
2000-12-08,Dungeons & Dragons,35000000.0,15185241.0
2000-12-08,Vertical Limit,75000000.0,215663859.0
2000-12-09,The Emperor's New Groove,100000000.0,169327687.0
2000-12-14,Miss Congeniality,45000000.0,212000000.0
2000-12-14,Chocolat,25000000.0,152500343.0
2000-12-15,"Dude, Where’s My Car?",13000000.0,73180723.0
2000-12-15,What Women Want,70000000.0,374111707.0
2000-12-16,Battle Royale,4500000.0,25000000.0
2000-12-21,Finding Forrester,43000000.0,80049764.0
2000-12-22,Dracula 2000,28000000.0,33000337.0
2000-12-22,Cast Away,90000000.0,429632142.0
2000-12-22,The Gift,10000000.0,12008642.0
2000-12-24,Thirteen Days,80000000.0,34566746.0
2000-12-27,Traffic,48000000.0,207515725.0
2000-12-31,Happy Times,1900000.0,240093.0
2001-01-09,The Pledge,35000000.0,29400000.0
2001-01-12,Save the Last Dance,13000000.0,91038276.0
2001-01-12,Antitrust,30000000.0,18195610.0
2001-01-14,Dheena,500000.0,500000.0
2001-01-18,Super Troopers,3000000.0,18492362.0
2001-01-18,Donnie Darko,6000000.0,1270522.0
2001-01-18,The Accidental Spy,25697387.0,3849941.0
2001-01-19,The Believer,1500000.0,416925.0
2001-01-20,Avalon,8000000.0,8826094.0
2001-01-20,L.I.E.,700000.0,1667192.0
2001-01-24,Sugar & Spice,11000000.0,13276953.0
2001-01-26,The Wedding Planner,35000000.0,94728529.0
2001-01-26,Tape,100000.0,490475.0
2001-01-27,Recess: School's Out,10000000.0,44460850.0
2001-01-31,Brotherhood of the Wolf,29000000.0,70752904.0
2001-02-02,Head Over Heels,14000000.0,10424470.0
2001-02-07,Would I Lie to You? 2,12560000.0,42700000.0
2001-02-08,Hannibal,87000000.0,351692268.0
2001-02-09,Saving Silverman,22000000.0,19351569.0
2001-02-11,The Tailor of Panama,21000000.0,28008462.0
2001-02-16,Sweet November,40000000.0,65754228.0
2001-02-23,3000 Miles to Graceland,62000000.0,18720175.0
2001-02-23,Monkeybone,75000000.0,5409517.0
2001-03-01,The Mexican,57000000.0,147845033.0
2001-03-01,15 Minutes,60000000.0,56359980.0
2001-03-09,Moulin Rouge!,52500000.0,179213434.0
2001-03-13,Exit Wounds,50000000.0,79958599.0
2001-03-13,Enemy at the Gates,68000000.0,96976270.0
2001-03-18,Spy Kids,35000000.0,147934180.0
2001-03-30,Brigham City,1000000.0,852206.0
2001-03-30,Tomcats,11000000.0,23430766.0
2001-04-04,Blow,53000000.0,83282296.0
2001-04-06,Along Came a Spider,60000000.0,105178561.0
2001-04-10,Joe Dirt,17700000.0,30987695.0
2001-04-12,Crocodile Dundee in Los Angeles,21150000.0,39438674.0
2001-04-12,The Other Side of Heaven,7000000.0,4720371.0
2001-04-13,Bridget Jones's Diary,25000000.0,281929795.0
2001-04-20,The Devil's Backbone,4500000.0,6459020.0
2001-04-21,"The Bread, My Sweet",600000.0,1023156.0
2001-04-21,Kissing Jessica Stein,1000000.0,10013424.0
2001-04-25,Amélie,10000000.0,173921954.0
2001-04-27,Town & Country,90000000.0,10372291.0
2001-04-27,Driven,94000000.0,54744738.0
2001-04-28,The Mummy Returns,98000000.0,433013274.0
2001-05-11,A Knight's Tale,65000000.0,117487473.0
2001-05-11,Down,15000000.0,163169.0
2001-05-14,The Piano Teacher,3000000.0,9801375.0
2001-05-15,Angel Eyes,53000000.0,29700000.0
2001-05-16,Shrek,60000000.0,484409218.0
2001-05-16,Mulholland Drive,15000000.0,20117339.0
2001-05-18,Human Nature,6000000.0,705308.0
2001-05-21,Pearl Harbor,140000000.0,449220945.0
2001-05-26,Metropolis,14500000.0,95789342.0
2001-06-01,The Animal,22000000.0,84772742.0
2001-06-02,Atlantis: The Lost Empire,120000000.0,186053725.0
2001-06-07,Swordfish,102000000.0,147080413.0
2001-06-08,Evolution,80000000.0,98376292.0
2001-06-08,Citizen,500000.0,500000.0
2001-06-08,Y Tu Mamá También,5000000.0,33616692.0
2001-06-11,Lara Croft: Tomb Raider,115000000.0,274703340.0
2001-06-15,Lagaan: Once Upon a Time in India,5200000.0,8100000.0
2001-06-22,The Fast and the Furious,38000000.0,207283925.0
2001-06-22,Dr. Dolittle 2,70000000.0,176104344.0
2001-06-27,Baby Boy,16000000.0,29381649.0
2001-06-29,Crazy/Beautiful,13000000.0,16929123.0
2001-06-29,A.I. Artificial Intelligence,100000000.0,235926552.0
2001-07-01,Jeepers Creepers,10000000.0,59217789.0
2001-07-02,Final Fantasy: The Spirits Within,137000000.0,85131830.0
2001-07-04,Cats & Dogs,60000000.0,93375151.0
2001-07-04,Scary Movie 2,45000000.0,141220678.0
2001-07-06,Kiss of the Dragon,25000000.0,64437847.0
2001-07-13,Made,5000000.0,5476060.0
2001-07-13,The Score,68000000.0,71069884.0
2001-07-13,Legally Blonde,18000000.0,141774679.0
2001-07-18,Jurassic Park III,93000000.0,368780809.0
2001-07-20,Spirited Away,15000000.0,274925095.0
2001-07-24,Dil Chahta Hai,2079000.0,4099000.0
2001-07-24,Jason X,11000000.0,16951798.0
2001-07-25,Planet of the Apes,100000000.0,362211740.0
2001-07-26,Jackpot,400000.0,43719.0
2001-07-27,Wet Hot American Summer,5000000.0,295206.0
2001-07-30,Rat Race,48000000.0,85498534.0
2001-08-03,Original Sin,42000000.0,35402320.0
2001-08-03,Rush Hour 2,90000000.0,347325802.0
2001-08-03,The Princess Diaries,37000000.0,165335153.0
2001-08-03,The Cat's Meow,7000000.0,3646994.0
2001-08-07,Osmosis Jones,75000000.0,13596911.0
2001-08-10,Session 9,1500000.0,373967.0
2001-08-10,American Pie 2,30000000.0,287553595.0
2001-08-17,Captain Corelli's Mandolin,57000000.0,62112895.0
2001-08-17,American Outlaws,35000000.0,13678913.0
2001-08-22,Jay and Silent Bob Strike Back,22000000.0,33788161.0
2001-08-22,Summer Catch,34000000.0,19693891.0
2001-08-24,Ghosts of Mars,28000000.0,14010832.0
2001-08-31,Lovely & Amazing,250000.0,4186931.0
2001-09-04,Rock Star,57000000.0,16991902.0
2001-09-07,The Musketeer,40000000.0,27053815.0
2001-09-07,Hearts in Atlantis,31000000.0,24185781.0
2001-09-07,Knockaround Guys,15000000.0,12000000.0
2001-09-14,The Glass House,30000000.0,23619609.0
2001-09-14,Hardball,32000000.0,40222729.0
2001-09-20,Ayurveda: Art of Being,300000.0,2074000.0
2001-09-21,Glitter,22000000.0,5271666.0
2001-09-28,Zoolander,28000000.0,60780981.0
2001-09-28,Don't Say a Word,50000000.0,100020092.0
2001-09-29,American Adobo,344.0,4.0
2001-10-05,The Royal Tenenbaums,21000000.0,71441250.0
2001-10-05,Joy Ride,23000000.0,36642838.0
2001-10-05,Training Day,45000000.0,104876233.0
2001-10-05,Max Keeble's Big Move,12000000.0,17292381.0
2001-10-05,Serendipity,28000000.0,77516304.0
2001-10-12,Corky Romano,11000000.0,23978402.0
2001-10-12,Bandits,75000000.0,67631903.0
2001-10-14,All The Queen's Men,15000000.0,23000.0
2001-10-19,The Last Castle,72000000.0,27642707.0
2001-10-19,Riding in Cars with Boys,48000000.0,35743308.0
2001-10-19,From Hell,35000000.0,74558115.0
2001-10-22,K-PAX,48000000.0,50315140.0
2001-10-24,Bones,10000000.0,7316658.0
2001-10-30,Domestic Disturbance,75000000.0,54249294.0
2001-11-01,Shallow Hal,40000000.0,141069860.0
2001-11-01,"Monsters, Inc.",115000000.0,562816256.0
2001-11-02,The One,49000000.0,72700000.0
2001-11-07,Gosford Park,19800000.0,87754044.0
2001-11-11,Monster's Ball,4000000.0,44909486.0
2001-11-16,The Wash,7000000.0,10229331.0
2001-11-16,Harry Potter and the Philosopher's Stone,125000000.0,976475550.0
2001-11-17,Behind Enemy Lines,40000000.0,91753202.0
2001-11-17,Frailty,11000000.0,13110448.0
2001-11-18,Spy Game,92000000.0,143049560.0
2001-11-21,Out Cold,24000000.0,14782676.0
2001-11-23,Sidewalks of New York,1000000.0,2402459.0
2001-11-23,Novocaine,6000000.0,2025238.0
2001-12-07,Ocean's Eleven,85000000.0,450717150.0
2001-12-07,The 51st State,28.0,14.0
2001-12-07,Not Another Teen Movie,16000000.0,66468332.0
2001-12-10,Vanilla Sky,68000000.0,203388341.0
2001-12-11,A Beautiful Mind,60000000.0,313542341.0
2001-12-11,Ali,107000000.0,87713825.0
2001-12-12,Winged Migration,35866397.0,20217080.0
2001-12-18,The Lord of the Rings: The Fellowship of the Ring,93000000.0,871368364.0
2001-12-21,How High,12000000.0,31155435.0
2001-12-21,Jimmy Neutron: Boy Genius,25000000.0,80936232.0
2001-12-21,The Majestic,72000000.0,37317558.0
2001-12-28,Black Hawk Down,92000000.0,172989651.0
2001-12-28,I Am Sam,22000000.0,92542418.0
2002-01-01,Salton Sea,18000000.0,676698.0
2002-01-01,A Little Night Music,200000.0,286000.0
2002-01-04,D-Tox,55000000.0,6416302.0
2002-01-11,Secretary,4000000.0,9304609.0
2002-01-11,Blue Car,1000000.0,464000.0
2002-01-12,The Good Girl,8000000.0,16856124.0
2002-01-13,May,500000.0,150277.0
2002-01-14,Narc,6500000.0,12633747.0
2002-01-18,The Kid Stays in the Picture,40000.0,1434436.0
2002-01-23,The Count of Monte Cristo,35000000.0,75395048.0
2002-01-25,A Walk to Remember,11000000.0,41227069.0
2002-01-25,The Mothman Prophecies,32000000.0,55157539.0
2002-02-01,Slackers,14000000.0,6413915.0
2002-02-01,Atanarjuat: The Fast Runner,1934000.0,3786801.0
2002-02-05,City of God,3300000.0,30641770.0
2002-02-06,Collateral Damage,85000000.0,78382433.0
2002-02-08,Big Fat Liar,15000000.0,52970014.0
2002-02-10,Queen of the Damned,35000000.0,45479110.0
2002-02-14,Return to Never Land,20000000.0,109862682.0
2002-02-15,Crossroads,12000000.0,61141030.0
2002-02-15,Hart's War,70000000.0,32287044.0
2002-02-15,John Q,36000000.0,102244770.0
2002-02-22,Dragonfly,60000000.0,52322400.0
2002-02-22,My Big Fat Greek Wedding,5000000.0,368744044.0
2002-03-01,We Were Soldiers,75000000.0,114660784.0
2002-03-04,The Time Machine,80000000.0,123729176.0
2002-03-08,All About the Benjamins,14000000.0,25482931.0
2002-03-10,Ice Age,59000000.0,383257136.0
2002-03-14,Talk to Her,9285469.0,51001550.0
2002-03-14,Showtime,85000000.0,77741732.0
2002-03-15,Resident Evil,33000000.0,102984862.0
2002-03-17,Clockstoppers,26000000.0,38793283.0
2002-03-17,Clockstoppers,26000000.0,38793283.0
2002-03-22,Blade II,54000000.0,155010032.0
2002-03-25,The Rookie,20000000.0,75597042.0
2002-03-29,Sympathy for Mr. Vengeance,4000000.0,1954937.0
2002-03-29,Panic Room,48000000.0,196397415.0
2002-03-29,National Lampoon’s Van Wilder,5000000.0,38275483.0
2002-04-01,Barbershop,12000000.0,75781642.0
2002-04-03,High Crimes,42000000.0,63781810.0
2002-04-05,Big Trouble,40000000.0,8493890.0
2002-04-07,Changing Lanes,45000000.0,94935764.0
2002-04-11,Bend It Like Beckham,3500159.0,76578641.0
2002-04-12,The Sweetest Thing,43000000.0,68696770.0
2002-04-15,Company,1500000.0,6000000.0
2002-04-16,The Scorpion King,60000000.0,165333180.0
